nvalues,tauhats,sehats,lb,ub
790,-21.39993896156784,15.210373352070844,-51.212270731626695,8.412392808491013
792,2.8717307846455897,14.168625786792386,-24.898775757467487,30.642237326758664
794,13.382297370388395,14.396562960903257,-14.834966032981987,41.599560773758775
796,-19.064121610046122,13.562734922927675,-45.64708205898437,7.518838838892119
798,-14.346410666532305,13.45440420195037,-40.71704290235503,12.02422156929042
800,-9.811834506537885,12.785908082691318,-34.87221434861287,15.248545335537099
802,-30.188677817441206,19.82797942669094,-69.05151749375545,8.674161858873038
804,19.794157320839496,15.190691881817559,-9.97959876752292,49.56791340920191
806,5.089703766057925,8.998629122315842,-12.547609313681127,22.727016845796975
808,37.93107973077839,14.462937950662578,9.583721347479742,66.27843811407705
810,-4.48396330380381,12.170889819114374,-28.338907349267984,19.37098074166036
812,5.9117238682283,11.250877098768157,-16.139995245357287,27.963442981813888
814,18.25946050693206,13.847008137889373,-8.88067544333111,45.39959645719523
816,-5.097983007188144,13.329365261858738,-31.22353892043127,21.02757290605498
818,11.964296325536708,18.016007619420403,-23.347078608527283,47.2756712596007
820,9.46735312506519,10.642569748874095,-11.392083582728036,30.326789832858417
822,-7.776682876177039,11.054994279094377,-29.444471663202016,13.89110591084794
824,11.532426651154314,12.326765619030551,-12.628033962145565,35.69288726445419
826,-13.254732846252228,14.016226482271941,-40.726536751505236,14.217071059000777
828,-23.31790179380223,13.98526919780552,-50.729029421501046,4.0932258338965894
830,19.135080143961332,15.339629864551025,-10.930594390558678,49.200754678481346
832,-0.3283326087354741,10.661980765169867,-21.225814908468415,20.569149690997463
834,3.5408033133203265,14.823812011887242,-25.51386822997867,32.59547485661932
836,-21.046306360590652,16.730675765668387,-53.838430861300694,11.745818140119386
838,13.575708747386724,13.105284961494139,-12.110649777141788,39.262067271915235
840,11.590390144708529,10.74404216911493,-9.467932506756735,32.6487127961738
842,12.19374692522671,13.675852351779996,-14.610923684262081,38.9984175347155
844,-13.163700656604782,12.070482342234264,-36.82184604738394,10.494444734174376
846,-2.3506315981818906,13.362786730586773,-28.541693590131967,23.840430393768184
848,8.429320831706281,11.030479514977664,-13.19041901764994,30.049060681062503
850,-20.721973663421853,11.876354526308436,-43.999628534986385,2.55568120814268
852,-4.8499068833322845,16.166994331270473,-36.53721577262241,26.83740200595784
854,7.977744458280602,10.882687146110126,-13.352322348095244,29.30781126465645
856,15.265090696414562,8.278820275999411,-0.9613970445442828,31.491578437373406
858,-1.2399964282240878,13.566099610781185,-27.82955166535521,25.349558808907034
860,-4.825059389605824,10.02548568359223,-24.47501132944659,14.824892550234946
862,6.4856289615942595,10.509472201173496,-14.112936552705794,27.08419447589431
864,14.805913809668038,15.529502983532428,-15.631912038055521,45.2437396573916
866,19.565020219246183,16.948400745710796,-13.653845242346978,52.78388568083935
868,17.42986161049987,11.686630183127393,-5.475933548429822,40.33565676942956
870,-28.907848383610784,11.237722449750832,-50.933784385122415,-6.881912382099152
872,1.9432612976383838,16.735406540641296,-30.85813552201856,34.74465811729533
874,-7.3976974467811765,13.02211727722635,-32.92104731014482,18.12565241658247
876,-3.8083509696013618,11.74300082987832,-26.824632596162864,19.207930656960144
878,9.053070541170301,11.588021413158495,-13.659451428620349,31.76559251096095
880,6.322162033626313,10.071965146298258,-13.41888965311827,26.063213720370896
882,31.134447498099533,14.085640496028294,3.526592125884079,58.74230287031499
884,17.428388150631417,10.772533661784783,-3.685777826466758,38.54255412772959
886,-7.560849000504401,13.220725872545104,-33.473471710692806,18.351773709684004
888,-7.731003587194677,7.159558990039437,-21.76373920767197,6.301732033282618
890,-4.402655207178826,12.983380322189682,-29.850080638670605,21.04477022431295
892,4.553444580896153,13.864939758033286,-22.621837344849084,31.728726506641394
894,5.45624728143239,14.11326273014208,-22.205747669646087,33.118242232510866
896,-2.8920272463800294,10.44060683425172,-23.3556166415134,17.571562148753344
898,-1.4214743456900951,15.630938013582549,-32.05811285231189,29.2151641609317
900,-23.356098296131766,16.043379481603807,-54.80112208007523,8.088925487811697
902,1.947068757074531,8.147164488992821,-14.0213736413514,17.91551115550046
904,-5.394783414560518,9.702827094019876,-24.412324518839473,13.622757689718437
906,14.224006493736528,13.09294631567359,-11.438168284983707,39.88618127245677
908,4.647981141714173,9.553249698955275,-14.076388268238166,23.37235055166651
910,25.313500112186002,12.115030373968347,1.5680405792080414,49.05895964516397
912,20.601631501277772,14.559062147393464,-7.934130307613415,49.13739331016896
914,-1.7488811472875307,11.284132918684946,-23.865781667910024,20.368019373334963
916,-2.557518267624441,14.398619427245642,-30.778812345025898,25.663775809777015
918,5.085827667731903,6.890080591624425,-8.418730291851972,18.590385627315776
920,30.09991967655603,14.319360613324822,2.0339728744393817,58.16586647867268
922,-1.3229990880331117,9.474929475984764,-19.893860860963247,17.247862684897026
924,3.5904140409371292,17.418301547828804,-30.549456992807325,37.73028507468158
926,13.053315354108737,14.311113783828253,-14.99646766219464,41.10309837041211
928,22.918072348730185,14.383933035514133,-5.274436400877516,51.11058109833789
930,-9.187630578019803,10.331177141691729,-29.43673777573559,11.061476619695984
932,-2.5447662938399684,9.895162313376986,-21.939284428058862,16.84975184037892
934,-17.98462808116915,16.884929781339103,-51.07909045259379,15.109834290255492
936,-24.87427532885721,14.94716831106477,-54.170725218544156,4.422174560829738
938,-1.8718465865374299,9.732559849890318,-20.947663892322453,17.203970719247593
940,2.786032361603441,12.065186463358039,-20.861733106578313,26.4337978297852
942,-1.4299077277191783,13.946128390534986,-28.76431937316775,25.904503917729393
944,-9.74272203546098,12.159801082914429,-33.57593215797326,14.0904880870513
946,-16.857336953476583,12.71964975894424,-41.7878504810073,8.073176574054127
948,4.063852340705688,11.984925870264735,-19.426602365013196,27.55430704642457
950,12.088881289129299,13.788971033759456,-14.937501937039235,39.11526451529783
952,-6.513713950022083,10.484286991208743,-27.062916452791217,14.03548855274705
954,-19.536678472113,10.173434341265253,-39.476609780992895,0.40325283676689594
956,9.840498034749634,12.307280000806616,-14.28177076683133,33.9627668363306
958,6.316228513296753,10.153144273303758,-13.583934262378612,26.21639128897212
960,17.26647819304972,13.310818123774736,-8.82272532954876,43.3556817156482
962,7.395222795496941,11.038516934354469,-14.240270395837818,29.0307159868317
964,-3.558943920284884,12.39766534569475,-27.858367997846592,20.74048015727682
966,8.455620702999232,9.580327338832022,-10.321820881111533,27.233062287109995
968,10.627780225312463,11.0933348149284,-11.115156011947203,32.37071646257213
970,1.7480105643307247,9.159502385823824,-16.204614111883973,19.70063524054542
972,-11.07757878705446,10.401948132381792,-31.46539712652277,9.31023955241385
974,0.6911412078550541,11.280472443012373,-21.418584780449198,22.800867196159306
976,16.71227491485525,13.027438075729606,-8.821503713574778,42.24605354328528
978,12.694326693315373,9.481024564552337,-5.888481453207207,31.277134839837956
980,-7.883352174084804,8.54769937833328,-24.636842955618036,8.870138607448427
982,10.014683252739463,10.659759900052306,-10.878446151363057,30.907812656841983
984,5.296727592745434,7.438878583233478,-9.283474430392184,19.87692961588305
986,7.416960606869357,10.281458883265909,-12.734698804331824,27.568620018070536
988,-2.176817763104964,11.023003660265047,-23.781904937224457,19.42826941101453
990,-14.255065515789687,15.062918674852973,-43.778386118501516,15.26825508692214
992,2.024232399314995,8.680555925484562,-14.989657214634745,19.038122013264733
994,0.750468715638776,11.399707361986936,-21.59295771385562,23.093895145133168
996,6.040634180833855,13.500064247202301,-20.419491743682656,32.500760105350366
998,0.4055331356556331,11.962396375401452,-23.040763760131213,23.851830031442482
