nvalues3,tauhats3,sehats3,lb3,ub3
856,2.0201236477574867,0.051758867248827646,1.9186762679497844,2.1215710275651887
858,1.9619762311047806,0.05165099639756455,1.860740278165554,2.063212184044007
860,1.9847647063348761,0.05142167913385042,1.8839782152325293,2.0855511974372227
862,2.051035534516325,0.04998927633768695,1.9530565528944588,2.1490145161381915
864,2.111087059864195,0.04693180786510096,2.019100716448597,2.203073403279793
866,1.9871382374800857,0.04664073139576711,1.895722403944382,2.0785540710157893
868,2.015695887937121,0.05191554295597332,1.9139414237434136,2.1174503521308288
870,2.012607791952687,0.04799174130396636,1.918543978996913,2.106671604908461
872,2.020868092894373,0.05154120277482346,1.9198473354557193,2.1218888503330273
874,1.9323478052868996,0.0511138561600996,1.8321646472131043,2.0325309633606947
876,1.96510727623687,0.051964123796305495,1.8632575935961113,2.0669569588776286
878,2.0145106763826526,0.04849868253890002,1.9194532586064086,2.1095680941588966
880,1.9481876411578802,0.049580806567217556,1.8510092602861339,2.0453660220296266
882,1.9099583598450893,0.0477382542149549,1.8163913815837778,2.003525338106401
884,1.916161271818961,0.04649405228887097,1.8250329293327738,2.007289614305148
886,2.0103540439933987,0.05024296272712355,1.9118778370482366,2.108830250938561
888,2.0346346685248657,0.04840894523862903,1.939753135857153,2.129516201192579
890,1.975071887670211,0.04997675985041645,1.8771174383633946,2.073026336977027
892,2.1254829422947448,0.047161069233023885,2.033047246598018,2.2179186379914717
894,1.9392834587532626,0.04858937732394429,1.8440482791983317,2.0345186383081932
896,1.9430086544001266,0.04977542927765095,1.8454488130159308,2.0405684957843224
898,1.9558404992040272,0.0495574998128725,1.8587077995707972,2.0529731988372575
900,1.9941752158144719,0.045422218808779696,1.9051476669492637,2.08320276467968
902,2.031234272945996,0.05203978365126319,1.9292362969895203,2.133232248902472
904,1.9792765498014173,0.04656444162634274,1.8880102442137856,2.070542855389049
906,1.945002053252229,0.05030165491373549,1.8464108096213074,2.0435932968831505
908,1.9528758211948363,0.04711834982063375,1.860523855546394,2.045227786843278
910,1.927471276325159,0.04820818002010951,1.8329832434857443,2.0219593091645733
912,2.054320510423482,0.04853819820954207,1.9591856419327793,2.149455378914184
914,2.005737810312437,0.05016423508784527,1.9074159095402603,2.1040597110846138
916,1.9096295295658745,0.0502449976329205,1.8111493342053504,2.0081097249263986
918,1.9343246482826988,0.04987185917842412,1.8365758042929876,2.03207349227241
920,2.03103611891343,0.046086206761388734,1.940707153661108,2.121365084165752
922,1.920681581258847,0.04665129407753035,1.8292450448668873,2.0121181176508065
924,2.0190199915565583,0.04814202917939997,1.9246616143649344,2.113378368748182
926,1.997426389369567,0.04655655968072866,1.9061755323953389,2.0886772463437953
928,2.0006889188914743,0.044966115167173915,1.9125553331638134,2.0888225046191353
930,1.9451951700893688,0.04800172416812834,1.8511117907198373,2.0392785494589005
932,1.9840284705668285,0.04708124211361826,1.8917492360241368,2.0763077051095205
934,1.999359553251927,0.04704589521666855,1.9071495986272566,2.0915695078765975
936,2.1409704395340574,0.04890871205322961,2.0451093639097273,2.2368315151583875
938,2.076026006530817,0.046098155955918485,1.9856736208572168,2.1663783922044173
940,1.927186208151619,0.046564955526296345,1.835918895320078,2.0184535209831598
942,1.9916993678427448,0.046975459511526145,1.8996274672001536,2.0837712684853362
944,1.987793549327094,0.04766298476360084,1.8943740991904363,2.0812129994637516
946,1.99316826195736,0.04615101204735034,1.9027122783445534,2.083624245570167
948,1.9503459968301895,0.04365680390724008,1.864778661171999,2.0359133324883802
950,1.9207281811461385,0.04913786313938594,1.824417969392942,2.0170383928993347
952,1.9778276801324655,0.047691277604046775,1.8843527760285337,2.0713025842363972
954,1.984671607984413,0.04596673049622219,1.8945768162118175,2.0747663997570087
956,2.0097130200699946,0.04674608751920554,1.9180906885323519,2.1013353516076374
958,1.9962906136206549,0.047425892739549474,1.903335863851138,2.0892453633901718
960,1.9696541679009578,0.04591607245703557,1.8796586658851682,2.0596496699167477
962,2.058843667844037,0.04774282660569853,1.9652677276968677,2.152419607991206
964,2.0202694915524764,0.046904355140122846,1.9283369554778356,2.112202027627117
966,2.0436156113471533,0.04515077219454593,1.9551200978458434,2.132111124848463
968,1.9879625650568888,0.047195897745537896,1.8954586054756346,2.080466524638143
970,1.9821554483374566,0.04865143019699598,1.8867986451513445,2.0775122515235687
972,1.9747341154260045,0.04507116515673222,1.8863946317188094,2.0630735991331997
974,2.0212576814386916,0.04505106700099027,1.9329575901167506,2.1095577727606325
976,2.0577076023378833,0.04686761674126687,1.9658470735250002,2.149568131150766
978,1.9361096952892871,0.04578018061867746,1.8463805412766794,2.025838849301895
980,1.9503911212640967,0.047575865702817015,1.8571424244865753,2.043639818041618
982,2.0056777667615666,0.049497735270313856,1.9086622056317515,2.102693327891382
984,2.047089900524762,0.046790908978756214,1.9553797189264,2.138800082123124
986,2.045764250359709,0.04806797401530306,1.9515510212897151,2.139977479429703
988,1.9940333774511672,0.04601273562934122,1.9038484156176583,2.084218339284676
990,2.0813953033764117,0.04468090911218769,1.9938207215165238,2.1689698852362995
992,1.9804206586118436,0.04389123878229892,1.8943938305985377,2.0664474866251497
994,1.9176347396688893,0.04458439457164781,1.8302493263084596,2.005020153029319
996,1.9447663751767656,0.046951208035102984,1.8527420074279637,2.0367907429255676
998,2.039101378758927,0.045606669633355974,1.9497123062775492,2.1284904512403044
